Timestamp,Sensor Timestamp,Plant ID,Disease Status,Temperature (°C),Humidity (%),Pressure (kPa),Gas Resistance (KOhm),MQ2 Rs (Ohm),MQ2 Ratio,MQ2 R0 (Ohm),MQ2 Delta,MQ2 Variance,MQ2 Baseline
2025-12-22 08:39:56,38715833,plant_001,healthy,18.86,43.24,102.183,300.04,312.99,0.9815,318.9,0.0,0.021013,0.7579
2025-12-22 08:40:11,38730941,plant_001,healthy,18.85,43.77,102.184,297.48,318.15,0.9976,318.9,-0.0098,0.017972,0.7579
2025-12-22 08:40:26,38746068,plant_001,healthy,18.84,43.56,102.184,299.74,293.42,0.9201,318.9,-0.0008,0.016525,0.7714
2025-12-22 08:40:41,38761201,plant_001,healthy,18.83,43.2,102.184,301.86,304.92,0.9562,318.9,0.0215,0.01473,0.7869
2025-12-22 08:40:56,38776303,plant_001,healthy,18.81,42.08,102.183,308.03,320.74,1.0058,318.9,-0.0088,0.014958,0.7869
2025-12-22 08:41:11,38791417,plant_001,healthy,18.81,41.83,102.184,307.35,319.04,1.0005,318.9,-0.0022,0.01734,0.7675
2025-12-22 08:41:26,38806561,plant_001,healthy,18.8,42.43,102.183,304.89,312.39,0.9796,318.9,-0.0082,0.022717,0.6899
2025-12-22 08:41:41,38821691,plant_001,healthy,18.78,42.45,102.183,306.63,332.72,1.0433,318.9,-0.0008,0.02468,0.6899
2025-12-22 08:41:57,38836798,plant_001,healthy,18.77,42.01,102.183,307.58,309.0,0.969,318.9,0.009,0.025689,0.6899
2025-12-22 08:42:12,38851925,plant_001,healthy,18.77,42.59,102.183,305.8,322.95,1.0127,318.9,-0.002,0.022895,0.733
2025-12-22 08:42:27,38867060,plant_001,healthy,18.76,42.48,102.183,306.01,301.48,0.9454,318.9,0.002,0.021995,0.7356
2025-12-22 08:42:42,38882159,plant_001,healthy,18.75,42.44,102.183,307.39,320.14,1.0039,318.9,0.0,0.01981,0.7309
2025-12-22 08:42:57,38897278,plant_001,healthy,18.74,41.64,102.183,310.8,336.82,1.0562,318.9,0.0205,0.020535,0.7309
2025-12-22 08:43:12,38912378,plant_001,healthy,18.73,41.76,102.184,310.3,309.52,0.9706,318.9,-0.0136,0.020991,0.7384
2025-12-22 08:43:27,38927478,plant_001,healthy,18.72,41.44,102.184,311.78,306.43,0.9609,318.9,-0.0069,0.018992,0.7869
2025-12-22 08:43:42,38942585,plant_001,healthy,18.72,41.12,102.184,314.9,303.41,0.9514,318.9,-0.0066,0.016051,0.7869
2025-12-22 08:43:58,38957719,plant_001,healthy,18.71,41.07,102.185,313.92,325.46,1.0206,318.9,0.0088,0.015161,0.7869
2025-12-22 08:44:13,38972834,plant_001,healthy,18.71,40.77,102.185,316.87,293.02,0.9188,318.9,0.0117,0.015891,0.7783
2025-12-22 08:44:28,38987978,plant_001,healthy,18.69,40.11,102.186,319.36,304.46,0.9547,318.9,-0.0259,0.018986,0.777
2025-12-22 08:44:43,39003077,plant_001,healthy,18.68,40.26,102.185,318.65,326.41,1.0236,318.9,0.009,0.022363,0.777
2025-12-22 08:44:58,39018179,plant_001,healthy,18.68,40.75,102.185,316.86,310.94,0.9751,318.9,-0.0053,0.021744,0.7543
2025-12-22 08:45:13,39033295,plant_001,healthy,18.68,41.42,102.186,311.82,328.07,1.0287,318.9,0.0165,0.020919,0.7487
2025-12-22 08:45:28,39048425,plant_001,healthy,18.69,43.68,102.187,303.04,331.01,1.038,318.9,-0.0139,0.02143,0.7487
2025-12-22 08:45:43,39063572,plant_001,healthy,18.68,44.26,102.188,301.7,313.09,0.9818,318.9,0.0057,0.023133,0.7613
2025-12-22 08:45:58,39078676,plant_001,healthy,18.67,42.91,102.187,309.77,334.36,1.0485,318.9,-0.012,0.025563,0.7673
2025-12-22 08:46:14,39093778,plant_001,healthy,18.66,41.25,102.187,315.02,337.04,1.0569,318.9,0.0038,0.025693,0.7673
2025-12-22 08:46:29,39108879,plant_001,healthy,18.66,41.4,102.187,313.38,315.74,0.9901,318.9,0.0152,0.02576,0.7673
2025-12-22 08:46:44,39124005,plant_001,healthy,18.65,41.92,102.187,312.06,326.4,1.0235,318.9,-0.0069,0.025891,0.8048
2025-12-22 08:46:59,39139103,plant_001,healthy,18.65,41.53,102.189,313.77,313.34,0.9826,318.9,0.0069,0.025352,0.7677
2025-12-22 08:47:14,39154231,plant_001,healthy,18.65,41.56,102.189,313.27,327.1,1.0257,318.9,0.0154,0.022936,0.7223
2025-12-22 08:47:29,39169341,plant_001,healthy,18.65,42.15,102.189,310.31,314.21,0.9853,318.9,-0.0363,0.024747,0.7223
2025-12-22 08:47:45,39184456,plant_001,healthy,18.65,43.12,102.19,305.66,316.9,0.9937,318.9,0.014,0.025537,0.7223
2025-12-22 08:47:59,39199583,plant_001,healthy,18.64,42.95,102.189,308.88,326.33,1.0233,318.9,0.0011,0.025464,0.7223
2025-12-22 08:48:14,39214728,plant_001,healthy,18.64,42.02,102.189,312.28,333.98,1.0473,318.9,0.0177,0.022677,0.7223
2025-12-22 08:48:30,39229868,plant_001,healthy,18.63,41.56,102.189,313.96,331.23,1.0387,318.9,-0.0187,0.022622,0.777
2025-12-22 08:48:45,39244976,plant_001,healthy,18.63,41.05,102.188,316.15,303.95,0.9531,318.9,-0.0082,0.023359,0.777
2025-12-22 08:49:00,39260078,plant_001,healthy,18.63,41.51,102.189,313.59,326.8,1.0248,318.9,0.0082,0.024019,0.777
2025-12-22 08:49:15,39275190,plant_001,healthy,18.63,42.04,102.188,312.02,309.79,0.9714,318.9,0.0109,0.024455,0.7829
2025-12-22 08:49:30,39290328,plant_001,healthy,18.62,41.37,102.187,316.52,324.2,1.0166,318.9,-0.0109,0.021687,0.7816
2025-12-22 08:49:45,39305430,plant_001,healthy,18.62,41.01,102.187,316.92,334.98,1.0504,318.9,0.0022,0.026075,0.7401
2025-12-22 08:50:00,39320560,plant_001,healthy,18.61,41.01,102.186,317.15,338.37,1.061,318.9,-0.007,0.024347,0.7309
2025-12-22 08:50:15,39335695,plant_001,healthy,18.61,40.63,102.186,319.83,310.42,0.9734,318.9,0.0048,0.025053,0.7309
2025-12-22 08:50:31,39350823,plant_001,healthy,18.6,40.7,102.187,317.37,325.87,1.0219,318.9,0.0057,0.019734,0.7716
2025-12-22 08:50:46,39365924,plant_001,healthy,18.61,41.66,102.187,314.31,341.27,1.0701,318.9,-0.0114,0.01948,0.8182
2025-12-22 08:51:01,39381058,plant_001,healthy,18.6,41.42,102.186,316.2,321.53,1.0082,318.9,-0.0056,0.020373,0.8218
2025-12-22 08:51:16,39396157,plant_001,healthy,18.6,41.77,102.187,313.12,322.41,1.011,318.9,0.003,0.023584,0.8083
2025-12-22 08:51:31,39411274,plant_001,healthy,18.6,42.08,102.187,313.86,322.31,1.0107,318.9,0.0025,0.024661,0.7856
2025-12-22 08:51:46,39426376,plant_001,healthy,18.6,41.99,102.187,313.73,325.21,1.0198,318.9,0.0127,0.022885,0.7397
2025-12-22 08:52:01,39441479,plant_001,healthy,18.59,42.26,102.187,311.93,344.55,1.0804,318.9,-0.0059,0.023072,0.7397
2025-12-22 08:52:16,39456625,plant_001,healthy,18.59,42.29,102.188,313.02,307.2,0.9633,318.9,0.0128,0.023123,0.7397
2025-12-22 08:52:32,39471764,plant_001,healthy,18.59,41.62,102.189,315.56,325.8,1.0217,318.9,-0.0128,0.022912,0.7475
2025-12-22 08:52:47,39486895,plant_001,healthy,18.59,41.54,102.189,315.91,312.38,0.9796,318.9,-0.0109,0.022578,0.7499
2025-12-22 08:53:02,39502013,plant_001,healthy,18.58,41.58,102.19,316.34,335.13,1.0509,318.9,0.0098,0.019801,0.7673
2025-12-22 08:53:17,39517155,plant_001,healthy,18.58,41.67,102.19,314.04,307.29,0.9636,318.9,0.0,0.019833,0.783
2025-12-22 08:53:32,39532281,plant_001,healthy,18.58,42.22,102.192,312.78,321.89,1.0094,318.9,-0.0048,0.016173,0.7916
2025-12-22 08:53:47,39547417,plant_001,healthy,18.58,41.92,102.193,315.21,333.18,1.0448,318.9,0.0009,0.017347,0.7866
2025-12-22 08:54:02,39562532,plant_001,healthy,18.57,40.99,102.193,319.89,311.44,0.9766,318.9,-0.0018,0.018621,0.7579
2025-12-22 08:54:17,39577668,plant_001,healthy,18.56,40.4,102.194,321.65,327.98,1.0285,318.9,0.0127,0.020413,0.7579
2025-12-22 08:54:33,39592771,plant_001,healthy,18.56,41.38,102.194,316.67,329.4,1.0329,318.9,-0.0048,0.023882,0.7579
2025-12-22 08:54:48,39607877,plant_001,healthy,18.56,42.64,102.195,310.8,324.4,1.0173,318.9,0.0201,0.022331,0.7801
2025-12-22 08:55:03,39623003,plant_001,healthy,18.56,44.06,102.196,304.97,320.04,1.0036,318.9,-0.0233,0.02132,0.8075
2025-12-22 08:55:18,39638140,plant_001,healthy,18.56,43.81,102.195,305.97,335.72,1.0527,318.9,-0.0088,0.020655,0.8075
2025-12-22 08:55:33,39653283,plant_001,healthy,18.56,43.51,102.196,305.46,325.1,1.0195,318.9,-0.0036,0.019574,0.8033
2025-12-22 08:55:48,39668417,plant_001,healthy,18.56,43.42,102.196,307.02,295.53,0.9267,318.9,0.0,0.019219,0.7869
2025-12-22 08:56:03,39683546,plant_001,healthy,18.55,42.55,102.195,310.14,319.25,1.0011,318.9,0.0113,0.017188,0.7869
2025-12-22 08:56:18,39698676,plant_001,healthy,18.56,42.88,102.196,306.67,325.28,1.02,318.9,0.002,0.016394,0.7869
2025-12-22 08:56:34,39713774,plant_001,healthy,18.56,44.26,102.196,301.5,308.5,0.9674,318.9,-0.0113,0.016953,0.7699
2025-12-22 08:56:49,39728911,plant_001,healthy,18.57,44.92,102.197,298.18,326.77,1.0247,318.9,0.0023,0.018905,0.7673
2025-12-22 08:57:04,39744009,plant_001,healthy,18.57,44.65,102.196,301.55,323.74,1.0152,318.9,0.006,0.019787,0.7673
2025-12-22 08:57:19,39759124,plant_001,healthy,18.56,41.85,102.197,313.46,324.85,1.0186,318.9,0.003,0.020389,0.7819
2025-12-22 08:57:34,39774222,plant_001,healthy,18.58,40.32,102.197,319.29,309.1,0.9693,318.9,-0.0177,0.021133,0.7826
2025-12-22 08:57:49,39789334,plant_001,healthy,18.61,39.24,102.198,323.42,338.9,1.0627,318.9,0.0233,0.02286,0.7223
2025-12-22 08:58:04,39804476,plant_001,healthy,18.64,39.03,102.198,323.77,324.87,1.0187,318.9,-0.0096,0.022303,0.7223
2025-12-22 08:58:19,39819610,plant_001,healthy,18.68,40.63,102.198,315.61,319.19,1.0009,318.9,0.0244,0.018734,0.7223
2025-12-22 08:58:35,39834749,plant_001,healthy,18.71,39.98,102.199,324.5,315.84,0.9904,318.9,-0.0262,0.017793,0.7484
2025-12-22 08:58:50,39849867,plant_001,healthy,18.73,38.34,102.199,331.77,318.21,0.9978,318.9,0.0009,0.016268,0.7811
2025-12-22 08:59:05,39864986,plant_001,healthy,18.76,37.83,102.199,333.01,308.91,0.9687,318.9,0.007,0.015842,0.7869
2025-12-22 08:59:20,39880122,plant_001,healthy,18.78,38.13,102.197,329.69,317.09,0.9943,318.9,0.0149,0.015355,0.7869
2025-12-22 08:59:35,39895233,plant_001,healthy,18.8,38.74,102.196,326.68,326.91,1.0251,318.9,0.0052,0.01653,0.7869
2025-12-22 08:59:50,39910365,plant_001,healthy,18.82,39.68,102.197,322.26,328.87,1.0313,318.9,-0.0233,0.020507,0.7869
2025-12-22 09:00:05,39925507,plant_001,healthy,18.85,41.65,102.197,309.33,305.52,0.958,318.9,-0.008,0.023227,0.7869
2025-12-22 09:00:20,39940646,plant_001,healthy,18.87,42.02,102.197,312.31,305.04,0.9565,318.9,0.016,0.023514,0.7869
2025-12-22 09:00:36,39955752,plant_001,healthy,18.9,40.46,102.198,315.45,300.87,0.9435,318.9,-0.0167,0.018302,0.7869
2025-12-22 09:00:51,39970888,plant_001,healthy,18.92,39.98,102.198,318.04,302.72,0.9493,318.9,0.0068,0.017438,0.7869
2025-12-22 09:01:06,39986024,plant_001,healthy,18.95,39.9,102.198,316.87,307.37,0.9638,318.9,0.0112,0.015462,0.7753
2025-12-22 09:01:21,40001168,plant_001,healthy,18.98,39.65,102.198,319.67,324.42,1.0173,318.9,-0.0092,0.017708,0.7579
2025-12-22 09:01:36,40016271,plant_001,healthy,19.01,40.78,102.2,311.41,312.87,0.9811,318.9,-0.0123,0.016606,0.7579
2025-12-22 09:01:51,40031380,plant_001,healthy,19.04,42.61,102.201,304.18,298.6,0.9363,318.9,0.0357,0.016599,0.7598
2025-12-22 09:02:06,40046524,plant_001,healthy,19.07,41.96,102.201,308.17,302.76,0.9494,318.9,-0.0271,0.017878,0.7869
2025-12-22 09:02:21,40061668,plant_001,healthy,19.1,39.58,102.201,317.55,311.13,0.9756,318.9,0.0144,0.01825,0.7869
2025-12-22 09:02:37,40076793,plant_001,healthy,19.13,40.12,102.202,312.09,315.16,0.9883,318.9,-0.0249,0.016897,0.785
2025-12-22 09:02:52,40091902,plant_001,healthy,19.15,39.41,102.201,318.73,319.09,1.0006,318.9,0.0358,0.014736,0.7579
2025-12-22 09:03:07,40107042,plant_001,healthy,19.17,38.52,102.2,322.09,294.47,0.9234,318.9,-0.0225,0.015813,0.7579
2025-12-22 09:03:22,40122187,plant_001,healthy,19.19,37.91,102.198,325.2,310.97,0.9751,318.9,0.0208,0.015479,0.7579
2025-12-22 09:03:37,40137307,plant_001,healthy,19.22,38.48,102.198,321.28,328.07,1.0288,318.9,-0.0105,0.017269,0.7791
2025-12-22 09:03:52,40152441,plant_001,healthy,19.25,38.37,102.197,322.43,322.29,1.0106,318.9,-0.0139,0.017554,0.7869
2025-12-22 09:04:07,40167543,plant_001,healthy,19.28,40.5,102.196,310.14,314.83,0.9873,318.9,0.0027,0.019738,0.7716
2025-12-22 09:04:22,40182660,plant_001,healthy,19.3,42.38,102.196,303.77,329.7,1.0339,318.9,-0.0019,0.019636,0.7487
2025-12-22 09:04:38,40197763,plant_001,healthy,19.31,42.12,102.195,306.45,297.21,0.932,318.9,0.0009,0.020432,0.7487
2025-12-22 09:04:53,40212877,plant_001,healthy,19.32,40.71,102.195,310.37,322.54,1.0114,318.9,-0.0107,0.016706,0.7499
2025-12-22 09:05:08,40228012,plant_001,healthy,19.33,41.93,102.196,303.91,311.85,0.9779,318.9,0.0147,0.016099,0.7673
2025-12-22 09:05:23,40243156,plant_001,healthy,19.33,42.76,102.196,299.99,310.44,0.9735,318.9,-0.002,0.013064,0.7673
2025-12-22 09:05:38,40258292,plant_001,healthy,19.33,43.06,102.195,299.26,315.92,0.9907,318.9,0.0077,0.014214,0.7673
2025-12-22 09:05:53,40273439,plant_001,healthy,19.32,44.39,102.196,292.72,305.08,0.9567,318.9,-0.0114,0.016901,0.7585
2025-12-22 09:06:08,40288558,plant_001,healthy,19.31,44.88,102.196,292.05,312.44,0.9798,318.9,0.0057,0.019571,0.7579
2025-12-22 09:06:23,40303697,plant_001,healthy,19.29,44.26,102.195,294.69,311.61,0.9771,318.9,-0.0153,0.019094,0.7579
2025-12-22 09:06:39,40318834,plant_001,healthy,19.27,43.81,102.194,295.4,308.88,0.9686,318.9,0.0123,0.015218,0.7579
2025-12-22 09:06:54,40333976,plant_001,healthy,19.25,42.62,102.195,301.56,301.03,0.944,318.9,0.0235,0.01295,0.7125
2025-12-22 09:07:09,40349078,plant_001,healthy,19.24,42.88,102.195,298.46,310.61,0.974,318.9,-0.0183,0.019384,0.6822
2025-12-22 09:07:24,40364182,plant_001,healthy,19.22,43.74,102.194,296.7,320.48,1.0049,318.9,0.0011,0.023404,0.6822
2025-12-22 09:07:39,40379282,plant_001,healthy,19.21,42.54,102.194,301.79,315.58,0.9896,318.9,-0.0081,0.027646,0.7101
2025-12-22 09:07:54,40394410,plant_001,healthy,19.19,41.79,102.193,301.18,326.74,1.0246,318.9,-0.0057,0.027455,0.7869
2025-12-22 09:08:09,40409542,plant_001,healthy,19.18,42.83,102.193,296.93,310.24,0.9728,318.9,0.0175,0.025192,0.7869
2025-12-22 09:08:24,40424640,plant_001,healthy,19.16,42.13,102.191,299.69,310.78,0.9746,318.9,0.007,0.023932,0.7028
2025-12-22 09:08:40,40439750,plant_001,healthy,19.15,42.43,102.192,298.85,296.1,0.9285,318.9,-0.0286,0.022188,0.6899
2025-12-22 09:08:55,40454892,plant_001,healthy,19.14,41.72,102.191,301.36,292.97,0.9187,318.9,0.0098,0.020268,0.6899
2025-12-22 09:09:10,40469997,plant_001,healthy,19.13,41.42,102.189,302.88,293.2,0.9194,318.9,-0.0009,0.020253,0.6983
2025-12-22 09:09:25,40485113,plant_001,healthy,19.11,40.87,102.189,306.42,314.02,0.9847,318.9,0.0047,0.016918,0.7057
2025-12-22 09:09:40,40500211,plant_001,healthy,19.09,40.3,102.188,309.45,290.21,0.91,318.9,-0.0056,0.018288,0.7057
2025-12-22 09:09:55,40515351,plant_001,healthy,19.09,40.94,102.188,306.67,306.53,0.9612,318.9,-0.0017,0.017098,0.7374
2025-12-22 09:10:10,40530479,plant_001,healthy,19.09,42.57,102.188,300.28,288.58,0.9049,318.9,-0.003,0.01391,0.7397
2025-12-22 09:10:25,40545626,plant_001,healthy,19.07,42.28,102.187,303.29,297.11,0.9317,318.9,0.0093,0.012282,0.7422
2025-12-22 09:10:40,40560732,plant_001,healthy,19.06,41.0,102.187,309.6,320.46,1.0049,318.9,0.0042,0.013231,0.7309
2025-12-22 09:10:56,40575870,plant_001,healthy,19.04,40.32,102.187,312.16,306.15,0.96,318.9,-0.0022,0.018934,0.7309
2025-12-22 09:11:11,40591009,plant_001,healthy,19.04,40.9,102.188,309.34,330.1,1.0351,318.9,0.0082,0.021504,0.7309
2025-12-22 09:11:26,40606144,plant_001,healthy,19.03,41.26,102.188,308.63,316.47,0.9924,318.9,-0.0131,0.020388,0.7528
2025-12-22 09:11:41,40621250,plant_001,healthy,19.03,40.95,102.188,310.78,306.13,0.9599,318.9,-0.0079,0.020406,0.7487
2025-12-22 09:11:56,40636391,plant_001,healthy,19.02,41.09,102.189,309.85,292.63,0.9176,318.9,0.0,0.021105,0.7487
2025-12-22 09:12:11,40651490,plant_001,healthy,19.02,41.0,102.19,309.52,314.94,0.9876,318.9,0.0314,0.0183,0.7511
2025-12-22 09:12:26,40666604,plant_001,healthy,19.02,42.55,102.191,302.09,312.34,0.9794,318.9,-0.027,0.016129,0.7617
2025-12-22 09:12:42,40681741,plant_001,healthy,19.01,43.09,102.191,302.38,318.71,0.9994,318.9,0.0305,0.013603,0.7533
2025-12-22 09:12:57,40696861,plant_001,healthy,19.0,41.75,102.191,307.25,309.71,0.9712,318.9,-0.019,0.015793,0.7309
2025-12-22 09:13:12,40711970,plant_001,healthy,19.0,42.23,102.192,303.89,298.67,0.9366,318.9,0.0154,0.018422,0.7309
2025-12-22 09:13:27,40727106,plant_001,healthy,18.99,42.58,102.193,304.3,322.72,1.012,318.9,-0.0208,0.021918,0.7381
2025-12-22 09:13:42,40742237,plant_001,healthy,18.99,41.24,102.193,310.18,300.95,0.9437,318.9,-0.0019,0.025209,0.7579
2025-12-22 09:13:57,40757382,plant_001,healthy,18.98,40.73,102.193,311.88,318.99,1.0003,318.9,0.0061,0.024272,0.7579
2025-12-22 09:14:12,40772497,plant_001,healthy,18.98,40.66,102.194,312.44,318.46,0.9986,318.9,-0.0079,0.022668,0.7811
2025-12-22 09:14:27,40787633,plant_001,healthy,18.97,40.34,102.194,314.94,321.22,1.0073,318.9,0.0057,0.017219,0.7869
2025-12-22 09:14:43,40802746,plant_001,healthy,18.96,39.92,102.195,316.82,307.76,0.9651,318.9,0.0,0.014936,0.7869
2025-12-22 09:14:58,40817861,plant_001,healthy,18.95,40.13,102.195,315.26,327.03,1.0255,318.9,0.0082,0.015244,0.7776
2025-12-22 09:15:13,40832994,plant_001,healthy,18.95,41.01,102.196,310.54,310.84,0.9747,318.9,-0.0131,0.017224,0.7668
2025-12-22 09:15:28,40848095,plant_001,healthy,18.95,41.33,102.197,312.34,301.86,0.9466,318.9,0.0048,0.017114,0.7579
2025-12-22 09:15:43,40863194,plant_001,healthy,18.95,40.19,102.198,316.79,300.57,0.9425,318.9,-0.0039,0.01713,0.7566
2025-12-22 09:15:58,40878327,plant_001,healthy,18.94,39.78,102.199,318.05,326.96,1.0253,318.9,-0.0018,0.016804,0.7487
2025-12-22 09:16:13,40893428,plant_001,healthy,18.94,40.46,102.2,314.81,321.74,1.0089,318.9,-0.0033,0.018038,0.7487
2025-12-22 09:16:28,40908566,plant_001,healthy,18.94,41.22,102.201,312.38,331.4,1.0392,318.9,0.0123,0.021785,0.7487
2025-12-22 09:16:43,40923708,plant_001,healthy,18.93,40.64,102.202,315.37,310.01,0.9721,318.9,-0.0063,0.021518,0.7599
2025-12-22 09:16:59,40938812,plant_001,healthy,18.93,40.7,102.203,314.26,306.3,0.9605,318.9,0.0,0.018886,0.7791
2025-12-22 09:17:14,40953922,plant_001,healthy,18.93,41.16,102.203,313.6,309.45,0.9704,318.9,0.02,0.019132,0.7673
2025-12-22 09:17:29,40969063,plant_001,healthy,18.92,40.73,102.204,315.73,335.81,1.053,318.9,-0.0138,0.020589,0.7673
2025-12-22 09:17:44,40984200,plant_001,healthy,18.92,40.65,102.205,316.03,300.11,0.9411,318.9,-0.0167,0.021458,0.7686
2025-12-22 09:17:59,40999305,plant_001,healthy,18.92,40.77,102.205,315.52,327.83,1.028,318.9,0.0123,0.022402,0.7869
2025-12-22 09:18:14,41014450,plant_001,healthy,18.91,40.16,102.205,319.67,309.68,0.9711,318.9,-0.0088,0.022145,0.7869
2025-12-22 09:18:29,41029594,plant_001,healthy,18.91,39.45,102.205,321.38,318.37,0.9984,318.9,-0.0036,0.023582,0.7869
2025-12-22 09:18:44,41044737,plant_001,healthy,18.91,40.59,102.205,315.12,323.93,1.0158,318.9,0.0104,0.023684,0.7809
2025-12-22 09:19:00,41059875,plant_001,healthy,18.9,40.57,102.205,317.99,302.56,0.9488,318.9,-0.0097,0.020894,0.7581
2025-12-22 09:19:15,41074998,plant_001,healthy,18.9,39.92,102.205,319.56,304.93,0.9562,318.9,0.0,0.019583,0.7487
2025-12-22 09:19:30,41090135,plant_001,healthy,18.9,40.57,102.206,317.38,312.84,0.981,318.9,-0.005,0.01892,0.7469
2025-12-22 09:19:45,41105279,plant_001,healthy,18.89,39.97,102.206,320.81,319.66,1.0024,318.9,0.0167,0.019549,0.7223
2025-12-22 09:20:00,41120384,plant_001,healthy,18.89,39.65,102.206,322.37,290.72,0.9116,318.9,-0.0103,0.019262,0.7223
2025-12-22 09:20:15,41135497,plant_001,healthy,18.87,39.51,102.205,322.77,300.08,0.941,318.9,-0.0021,0.019125,0.7223
2025-12-22 09:20:30,41150616,plant_001,healthy,18.87,39.5,102.205,324.0,317.55,0.9958,318.9,0.0288,0.020968,0.7057
2025-12-22 09:20:46,41165715,plant_001,healthy,18.87,39.74,102.206,321.74,303.33,0.9512,318.9,-0.0154,0.02044,0.7057
2025-12-22 09:21:01,41180856,plant_001,healthy,18.87,41.04,102.206,315.36,315.44,0.9892,318.9,0.017,0.018881,0.7057
2025-12-22 09:21:16,41195955,plant_001,healthy,18.87,40.78,102.206,318.89,325.52,1.0208,318.9,-0.017,0.017586,0.7598
2025-12-22 09:21:31,41211086,plant_001,healthy,18.87,40.42,102.207,317.66,345.13,1.0823,318.9,0.0187,0.020274,0.7869
2025-12-22 09:21:46,41226232,plant_001,healthy,18.88,42.05,102.208,311.45,318.59,0.999,318.9,-0.0293,0.021247,0.7869
2025-12-22 09:22:01,41241371,plant_001,healthy,18.88,40.82,102.209,318.58,296.7,0.9304,318.9,0.004,0.023845,0.7869
2025-12-22 09:22:16,41256511,plant_001,healthy,18.88,39.89,102.21,321.8,288.7,0.9053,318.9,-0.0047,0.020137,0.7869
2025-12-22 09:22:31,41271643,plant_001,healthy,18.87,39.95,102.211,321.91,321.7,1.0088,318.9,0.0047,0.019627,0.7869
2025-12-22 09:22:47,41286767,plant_001,healthy,18.86,39.1,102.212,326.21,315.84,0.9904,318.9,0.0066,0.018579,0.7491
2025-12-22 09:23:02,41301894,plant_001,healthy,18.86,39.23,102.214,324.19,301.53,0.9455,318.9,-0.0106,0.018483,0.7397
2025-12-22 09:23:17,41317035,plant_001,healthy,18.87,40.53,102.217,318.44,321.76,1.009,318.9,0.0201,0.017195,0.7397
2025-12-22 09:23:32,41332169,plant_001,healthy,18.88,41.46,102.219,314.92,338.33,1.0609,318.9,0.0092,0.016838,0.7526
2025-12-22 09:23:47,41347312,plant_001,healthy,18.87,41.26,102.22,317.45,318.99,1.0003,318.9,-0.0143,0.018341,0.7673
2025-12-22 09:24:02,41362417,plant_001,healthy,18.87,40.29,102.221,320.87,303.3,0.9511,318.9,0.0143,0.01915,0.7434
2025-12-22 09:24:17,41377557,plant_001,healthy,18.87,40.42,102.224,319.06,289.39,0.9074,318.9,-0.0187,0.018857,0.7397
2025-12-22 09:24:32,41392704,plant_001,healthy,18.86,40.74,102.225,318.43,328.31,1.0295,318.9,0.0124,0.017741,0.7397
2025-12-22 09:24:48,41407810,plant_001,healthy,18.87,41.43,102.225,314.22,328.26,1.0294,318.9,-0.0067,0.021029,0.7494
2025-12-22 09:25:03,41422930,plant_001,healthy,18.88,42.21,102.226,311.41,304.36,0.9544,318.9,-0.0139,0.021444,0.7753
2025-12-22 09:25:18,41438077,plant_001,healthy,18.87,41.36,102.227,315.32,319.85,1.003,318.9,-0.0016,0.021939,0.7869
2025-12-22 09:25:33,41453215,plant_001,healthy,18.87,41.64,102.227,312.72,298.04,0.9346,318.9,-0.0022,0.020222,0.7869
2025-12-22 09:25:48,41468356,plant_001,healthy,18.87,41.73,102.227,313.71,291.66,0.9146,318.9,-0.0014,0.018472,0.7748
2025-12-22 09:26:03,41483491,plant_001,healthy,18.86,41.26,102.227,315.74,294.66,0.924,318.9,0.0051,0.015799,0.7487
2025-12-22 09:26:18,41498592,plant_001,healthy,18.87,40.74,102.227,317.56,310.96,0.9751,318.9,-0.0051,0.015032,0.7487
2025-12-22 09:26:33,41513703,plant_001,healthy,18.87,41.07,102.227,315.88,327.92,1.0283,318.9,0.0357,0.017249,0.7487
2025-12-22 09:26:49,41528847,plant_001,healthy,18.87,41.38,102.227,314.66,301.93,0.9468,318.9,-0.0253,0.019871,0.7796
2025-12-22 09:27:04,41543968,plant_001,healthy,18.87,41.86,102.227,312.81,335.32,1.0515,318.9,0.002,0.018981,0.777
2025-12-22 09:27:19,41559107,plant_001,healthy,18.86,40.55,102.227,319.09,304.28,0.9542,318.9,-0.0056,0.015523,0.777
2025-12-22 09:27:34,41574241,plant_001,healthy,18.87,42.03,102.227,309.55,314.65,0.9867,318.9,0.0253,0.01511,0.763
2025-12-22 09:27:49,41589362,plant_001,healthy,18.88,42.68,102.228,309.75,322.99,1.0128,318.9,-0.0253,0.018477,0.7579
2025-12-22 09:28:05,41604468,plant_001,healthy,18.88,41.95,102.227,312.87,307.39,0.9639,318.9,0.0099,0.018653,0.7579
2025-12-22 09:28:19,41619613,plant_001,healthy,18.88,41.7,102.226,313.19,315.62,0.9897,318.9,-0.0011,0.020736,0.7649
2025-12-22 09:28:35,41634755,plant_001,healthy,18.88,41.68,102.226,312.61,325.13,1.0195,318.9,-0.0022,0.017447,0.777
2025-12-22 09:28:50,41649896,plant_001,healthy,18.89,42.35,102.226,310.41,308.78,0.9683,318.9,-0.002,0.015983,0.777
2025-12-22 09:29:05,41665021,plant_001,healthy,18.89,42.53,102.225,309.05,302.97,0.9501,318.9,-0.007,0.016149,0.7796
2025-12-22 09:29:20,41680145,plant_001,healthy,18.89,41.54,102.223,316.12,295.97,0.9281,318.9,0.0008,0.017677,0.7254
